"日付","始値","高値","安値","終値","前日比","5DMA","25DMA","75DMA"
"2020/12/30","27,559.10","27,572.57","27,338.56","27,444.17","-123.98","27,038.26","26,744.82","24,902.66"
"2020/12/29","26,936.38","27,602.52","26,921.14","27,568.15","+714.12","26,854.38","26,698.93","24,846.54"
"2020/12/28","26,691.29","26,854.03","26,664.60","26,854.03","+197.42","26,628.03","26,642.83","24,786.07"
"2020/12/25","26,708.10","26,716.61","26,638.28","26,656.61","-11.74","26,600.11","26,589.76","24,738.34"
"2020/12/24","26,635.11","26,764.53","26,605.26","26,668.35","+143.56","26,621.46","26,548.87","24,690.78"
"2020/12/23","26,580.43","26,585.21","26,414.74","26,524.79","+88.40","26,649.13","26,511.26","24,644.61"
"2020/12/22","26,559.33","26,639.99","26,361.66","26,436.39","-278.03","26,695.65","26,490.85","24,603.82"
"2020/12/21","26,834.10","26,905.67","26,533.63","26,714.42","-48.97","26,745.94","26,469.68","24,561.30"
"2020/12/18","26,775.53","26,824.29","26,707.30","26,763.39","-43.28","26,749.54","26,416.53","24,513.61"
"2020/12/17","26,744.50","26,843.05","26,676.28","26,806.67","+49.27","26,727.37","26,366.83","24,465.30"
"2020/12/16","26,835.59","26,874.98","26,717.03","26,757.40","+69.56","26,717.28","26,308.55","24,412.98"
"2020/12/15","26,683.11","26,736.84","26,605.54","26,687.84","-44.60","26,729.39","26,234.48","24,365.66"
"2020/12/14","26,659.53","26,870.47","26,648.69","26,732.44","+79.92","26,685.24","26,160.56","24,320.37"
"2020/12/11","26,732.85","26,819.41","26,553.01","26,652.52","-103.72","26,648.24","26,064.27","24,274.56"
"2020/12/10","26,688.50","26,852.77","26,639.98","26,756.24","-61.70","26,667.98","25,962.38","24,225.67"
"2020/12/09","26,526.34","26,826.78","26,520.60","26,817.94","+350.86","26,678.61","25,839.94","24,174.52"
"2020/12/08","26,380.32","26,523.30","26,327.08","26,467.08","-80.36","26,675.22","25,699.04","24,122.02"
"2020/12/07","26,894.25","26,894.25","26,500.32","26,547.44","-203.80","26,739.31","25,559.44","24,077.27"
"2020/12/04","26,697.26","26,799.83","26,646.08","26,751.24","-58.13","26,716.55","25,430.82","24,030.65"
"2020/12/03","26,740.30","26,868.09","26,719.23","26,809.37","+8.39","26,695.24","25,297.51","23,981.93"
"2020/12/02","26,884.99","26,889.90","26,695.28","26,800.98","+13.44","26,640.83","25,164.57","23,934.99"
"2020/12/01","26,624.20","26,852.16","26,618.39","26,787.54","+353.92","26,540.00","25,032.31","23,887.64"
"2020/11/30","26,830.10","26,834.20","26,405.83","26,433.62","-211.09","26,415.61","24,901.47","23,835.06"
"2020/11/27","26,530.28","26,672.40","26,419.05","26,644.71","+107.40","26,234.36","24,783.09","23,785.95"
"2020/11/26","26,255.47","26,560.03","26,255.47","26,537.31","+240.45","26,032.29","24,662.88","23,728.42"
"2020/11/25","26,468.52","26,706.42","26,258.35","26,296.86","+131.27","25,870.46","24,544.07","23,673.50"
"2020/11/24","25,901.45","26,261.78","25,901.45","26,165.59","+638.22","25,814.01","24,439.04","23,623.07"
"2020/11/20","25,486.83","25,555.37","25,425.59","25,527.37","-106.97","25,762.28","24,328.84","23,575.18"
"2020/11/19","25,628.73","25,650.86","25,474.94","25,634.34","-93.80","25,733.98","24,248.04","23,530.75"
"2020/11/18","25,860.55","25,882.14","25,656.70","25,728.14","-286.48","25,711.28","24,167.73","23,478.43"
"2020/11/17","26,043.45","26,057.30","25,851.54","26,014.62","+107.69","25,635.58","24,082.68","23,433.24"
"2020/11/16","25,652.69","25,928.18","25,640.29","25,906.93","+521.06","25,413.77","23,984.44","23,385.01"
"2020/11/13","25,405.64","25,456.18","25,215.31","25,385.87","-135.01","25,200.35","23,892.95","23,341.68"
"2020/11/12","25,439.35","25,587.96","25,316.60","25,520.88","+171.28","24,988.22","23,823.40","23,306.08"
"2020/11/11","25,145.66","25,401.30","25,145.66","25,349.60","+444.01","24,705.10","23,739.48","23,269.16"
"2020/11/10","25,087.30","25,279.94","24,833.18","24,905.59","+65.75","24,374.23","23,662.84","23,236.28"
"2020/11/09","24,568.84","24,962.80","24,541.28","24,839.84","+514.61","24,052.21","23,599.11","23,207.11"
"2020/11/06","24,076.22","24,389.00","24,039.16","24,325.23","+219.95","23,679.67","23,526.71","23,178.53"
"2020/11/05","23,776.20","24,112.42","23,756.78","24,105.28","+410.05","23,481.01","23,481.10","23,157.80"
"2020/11/04","23,619.58","23,801.88","23,505.78","23,695.23","+399.75","23,343.65","23,444.30","23,142.33"
"2020/11/02","23,110.74","23,370.91","23,096.79","23,295.48","+318.35","23,301.77","23,438.05","23,127.56"
"2020/10/30","23,320.71","23,320.71","22,948.47","22,977.13","-354.81","23,341.54","23,446.70","23,120.75"
"2020/10/29","23,170.76","23,374.10","23,170.76","23,331.94","-86.57","23,449.43","23,455.80","23,111.60"
"2020/10/28","23,372.61","23,451.03","23,334.23","23,418.51","-67.29","23,477.90","23,446.03","23,100.90"
"2020/10/27","23,376.96","23,485.80","23,232.31","23,485.80","-8.54","23,522.09","23,443.15","23,087.83"
"2020/10/26","23,520.78","23,572.60","23,475.52","23,494.34","-22.25","23,538.34","23,438.13","23,076.22"
"2020/10/23","23,558.71","23,587.90","23,469.13","23,516.59","+42.32","23,573.69","23,431.13","23,065.82"
"2020/10/22","23,525.59","23,555.78","23,436.17","23,474.27","-165.19","23,552.50","23,429.49","23,049.68"
"2020/10/21","23,615.52","23,702.30","23,611.33","23,639.46","+72.42","23,559.09","23,428.72","23,031.97"
"2020/10/20","23,587.87","23,674.87","23,518.29","23,567.04","-104.09","23,556.55","23,425.51","23,011.74"
"2020/10/19","23,543.69","23,707.16","23,543.69","23,671.13","+260.50","23,563.50","23,419.09","22,994.68"
"2020/10/16","23,478.40","23,538.74","23,382.67","23,410.63","-96.60","23,541.01","23,401.66","22,972.34"
"2020/10/15","23,548.45","23,581.16","23,458.43","23,507.23","-119.50","23,582.82","23,386.54","22,960.35"
"2020/10/14","23,545.66","23,656.70","23,518.81","23,626.73","+24.95","23,610.79","23,377.21","22,943.72"
"2020/10/13","23,667.90","23,667.90","23,490.95","23,601.78","+43.09","23,570.01","23,355.74","22,929.16"
"2020/10/12","23,588.74","23,597.91","23,501.26","23,558.69","-61.00","23,536.40","23,339.89","22,915.12"
"2020/10/09","23,713.86","23,725.58","23,552.73","23,619.69","-27.38","23,487.09","23,336.16","22,900.17"
"2020/10/08","23,506.34","23,701.77","23,477.73","23,647.07","+224.25","23,369.13","23,321.26","22,884.96"
"2020/10/07","23,272.45","23,432.73","23,272.45","23,422.82","-10.91","23,276.74","23,300.90","22,867.73"
"2020/10/06","23,420.07","23,441.16","23,331.40","23,433.73","+121.59","23,229.20","23,289.58","22,854.84"
"2020/10/05","23,254.28","23,377.43","23,252.69","23,312.14","+282.24","23,250.27","23,267.53","22,843.49"
"2020/10/02","23,294.80","23,365.58","22,951.41","23,029.90","-155.22","23,290.17","23,263.40","22,819.74"
"2020/10/01","23,185.12","23,185.12","23,185.12","23,185.12","0.00","23,325.11","23,273.84","22,810.08"
"2020/09/30","23,478.85","23,522.38","23,170.89","23,185.12","-353.98","23,305.65","23,278.31","22,800.58"
"2020/09/29","23,410.50","23,622.74","23,347.64","23,539.10","+27.48","23,337.93","23,270.32","22,799.78"
"2020/09/28","23,391.96","23,516.04","23,303.03","23,511.62","+307.00","23,302.17","23,245.57","22,793.81"
"2020/09/25","23,217.33","23,272.67","23,154.66","23,204.62","+116.80","23,263.72","23,220.33","22,789.36"
"2020/09/24","23,215.00","23,234.72","23,039.48","23,087.82","-258.67","23,317.90","23,216.57","22,784.81"
"2020/09/23","23,245.89","23,370.13","23,154.45","23,346.49","-13.81","23,391.31","23,215.10","22,779.59"
"2020/09/18","23,321.19","23,398.46","23,290.19","23,360.30","+40.93","23,433.87","23,205.11","22,769.82"
"2020/09/17","23,416.62","23,446.39","23,272.23","23,319.37","-156.16","23,443.11","23,202.27","22,756.02"
"2020/09/16","23,425.23","23,506.45","23,397.43","23,475.53","+20.64","23,426.33","23,199.48","22,739.26"
"2020/09/15","23,438.83","23,477.86","23,351.35","23,454.89","-104.41","23,337.73","23,174.22","22,717.96"
"2020/09/14","23,431.16","23,582.21","23,429.42","23,559.30","+152.81","23,301.58","23,146.04","22,697.44"
"2020/09/11","23,114.63","23,412.93","23,114.63","23,406.49","+171.02","23,207.71","23,096.86","22,668.91"
"2020/09/10","23,193.47","23,250.31","23,134.02","23,235.47","+202.93","23,167.50","23,057.33","22,640.44"
"2020/09/09","22,966.89","23,059.02","22,878.71","23,032.54","-241.59","23,213.51","23,028.50","22,607.19"
"2020/09/08","23,188.79","23,277.66","23,129.66","23,274.13","+184.18","23,256.43","23,010.15","22,571.93"
"2020/09/07","23,145.47","23,218.22","23,086.89","23,089.95","-115.48","23,229.22","22,967.00","22,535.64"
"2020/09/04","23,130.32","23,257.69","23,098.77","23,205.43","-260.10","23,239.18","22,911.80","22,502.37"
"2020/09/03","23,524.49","23,580.51","23,426.11","23,465.53","+218.38","23,174.63","22,877.15","22,465.42"
"2020/09/02","23,261.09","23,287.40","23,170.82","23,247.15","+109.08","23,123.29","22,834.41","22,420.99"
"2020/09/01","23,089.63","23,206.66","23,047.77","23,138.07","-1.69","23,132.04","22,810.82","22,378.20"
"2020/08/31","23,147.14","23,342.32","23,102.61","23,139.76","+257.11","23,163.78","22,793.93","22,335.22"
"2020/08/28","23,232.30","23,376.13","22,594.79","22,882.65","-326.21","23,132.93","22,778.41","22,296.92"
"2020/08/27","23,311.04","23,323.07","23,177.85","23,208.86","-82.00","23,140.46","22,778.47","22,263.37"
"2020/08/26","23,257.05","23,348.80","23,203.00","23,290.86","-5.91","23,074.81","22,758.82","22,225.79"
"2020/08/25","23,242.74","23,431.04","23,225.39","23,296.77","+311.26","23,038.76","22,735.04","22,184.30"
"2020/08/24","22,913.20","23,012.71","22,862.54","22,985.51","+65.21","22,989.62","22,713.98","22,136.01"
"2020/08/21","23,022.76","23,135.43","22,920.30","22,920.30","+39.68","23,011.87","22,712.38","22,091.12"
"2020/08/20","23,003.58","23,078.36","22,851.83","22,880.62","-229.99","23,085.68","22,699.05","22,054.77"
"2020/08/19","22,997.93","23,149.85","22,953.60","23,110.61","+59.53","23,159.48","22,695.22","22,013.31"
"2020/08/18","23,097.80","23,128.18","22,948.89","23,051.08","-45.67","23,106.15","22,662.42","21,968.95"
"2020/08/17","23,189.48","23,248.75","23,068.53","23,096.75","-192.61","23,045.98","22,641.55","21,918.42"
"2020/08/14","23,323.92","23,338.79","23,222.85","23,289.36","+39.75","22,892.62","22,615.23","21,869.53"
"2020/08/13","23,123.36","23,316.69","23,111.50","23,249.61","+405.65","22,718.38","22,588.24","21,814.18"
"2020/08/12","22,747.44","22,874.37","22,670.74","22,843.96","+93.72","22,571.42","22,566.83","21,761.26"
"2020/08/11","22,505.51","22,760.87","22,497.07","22,750.24","+420.30","22,517.36","22,545.33","21,718.93"
"2020/08/07","22,433.78","22,436.16","22,204.61","22,329.94","-88.21","22,406.39","22,521.16","21,680.89"
"2020/08/06","22,471.71","22,587.75","22,362.89","22,418.15","-96.70","22,282.40","22,512.84","21,640.36"
"2020/08/05","22,479.72","22,554.20","22,356.25","22,514.85","-58.81","22,266.62","22,507.63","21,602.12"
"2020/08/04","22,379.74","22,603.82","22,379.74","22,573.66","+378.28","22,243.07","22,486.84","21,563.77"
"2020/08/03","21,947.58","22,214.59","21,919.83","22,195.38","+485.38","22,259.82","22,484.38","21,516.70"
"2020/07/31","22,267.59","22,295.05","21,710.00","21,710.00","-629.23","22,363.91","22,486.96","21,480.74"
"2020/07/30","22,489.24","22,506.60","22,334.71","22,339.23","-57.88","22,572.23","22,519.93","21,449.22"
"2020/07/29","22,543.89","22,584.87","22,366.34","22,397.11","-260.27","22,681.23","22,528.32","21,409.40"
"2020/07/28","22,735.02","22,842.19","22,646.22","22,657.38","-58.47","22,745.30","22,529.93","21,363.44"
"2020/07/27","22,495.95","22,741.13","22,429.57","22,715.85","-35.76","22,753.11","22,522.78","21,309.03"
"2020/07/22","22,791.75","22,855.31","22,732.92","22,751.61","-132.61","22,764.01","22,508.37","21,243.75"
"2020/07/21","22,789.38","22,925.58","22,780.22","22,884.22","+166.74","22,802.79","22,496.53","21,177.98"
"2020/07/20","22,772.07","22,788.53","22,580.19","22,717.48","+21.06","22,743.35","22,484.45","21,113.73"
"2020/07/17","22,807.57","22,857.82","22,643.52","22,696.42","-73.94","22,756.80","22,436.99","21,063.06"
"2020/07/16","22,907.96","22,925.90","22,739.42","22,770.36","-175.14","22,675.68","22,421.36","21,014.91"
"2020/07/15","22,817.91","22,965.56","22,800.11","22,945.50","+358.49","22,627.47","22,409.46","20,969.83"
"2020/07/14","22,631.87","22,677.02","22,538.78","22,587.01","-197.73","22,526.10","22,416.64","20,912.75"
"2020/07/13","22,591.81","22,784.74","22,561.47","22,784.74","+493.93","22,531.63","22,436.80","20,872.21"
"2020/07/10","22,534.97","22,563.68","22,285.07","22,290.81","-238.48","22,517.57","22,452.53","20,809.65"
"2020/07/09","22,442.30","22,679.08","22,434.38","22,529.29","+90.64","22,520.71","22,475.45","20,737.60"
"2020/07/08","22,481.61","22,667.95","22,438.65","22,438.65","-176.04","22,444.04","22,482.11","20,657.92"
"2020/07/07","22,649.90","22,742.28","22,540.44","22,614.69","-99.75","22,380.66","22,489.11","20,581.76"
"2020/07/06","22,341.27","22,734.11","22,325.75","22,714.44","+407.96","22,315.35","22,477.55","20,507.05"
"2020/07/03","22,266.91","22,312.44","22,154.97","22,306.48","+160.52","22,171.47","22,451.46","20,430.88"
"2020/07/02","22,182.68","22,267.51","22,072.11","22,145.96","+24.23","22,212.59","22,434.32","20,365.88"
"2020/07/01","22,338.30","22,360.31","22,039.56","22,121.73","-166.41","22,235.35","22,425.13","20,318.06"
"2020/06/30","22,335.10","22,448.30","22,273.38","22,288.14","+293.10","22,317.87","22,397.03","20,281.98"
"2020/06/29","22,255.05","22,281.38","21,969.59","21,995.04","-517.04","22,370.05","22,356.36","20,249.70"
"2020/06/26","22,424.37","22,589.14","22,408.27","22,512.08","+252.29","22,458.50","22,306.22","20,219.09"
"2020/06/25","22,287.87","22,423.41","22,165.14","22,259.79","-274.53","22,451.84","22,221.26","20,195.59"
"2020/06/24","22,541.01","22,663.29","22,479.86","22,534.32","-14.73","22,470.97","22,152.96","20,183.18"
"2020/06/23","22,636.06","22,693.89","22,257.14","22,549.05","+111.78","22,455.26","22,075.40","20,164.06"
"2020/06/22","22,353.69","22,575.74","22,311.94","22,437.27","-41.52","22,461.89","21,990.77","20,144.51"
"2020/06/19","22,515.75","22,523.66","22,352.16","22,478.79","+123.33","22,280.63","21,898.63","20,129.93"
"2020/06/18","22,363.88","22,432.25","22,125.35","22,355.46","-100.30","22,245.97","21,800.98","20,112.12"
"2020/06/17","22,517.14","22,536.38","22,318.07","22,455.76","-126.45","22,269.46","21,703.35","20,106.69"
"2020/06/16","21,912.29","22,624.14","21,899.48","22,582.21","+1,051.26","22,403.30","21,615.80","20,106.29"
"2020/06/15","22,135.27","22,251.83","21,529.83","21,530.95","-774.53","22,505.06","21,527.17","20,106.60"
"2020/06/12","22,082.12","22,350.30","21,786.93","22,305.48","-167.43","22,834.49","21,481.56","20,131.35"
"2020/06/11","22,848.02","22,939.39","22,466.54","22,472.91","-652.04","22,946.14","21,396.51","20,147.00"
"2020/06/10","22,939.00","23,175.82","22,900.30","23,124.95","+33.92","22,990.71","21,284.58","20,159.37"
"2020/06/09","23,135.79","23,185.85","22,933.14","23,091.03","-87.07","22,888.47","21,144.36","20,160.29"
"2020/06/08","23,121.98","23,178.10","23,028.62","23,178.10","+314.37","22,735.38","21,028.46","20,166.05"
"2020/06/05","22,613.08","22,865.88","22,563.56","22,863.73","+167.99","22,512.24","20,892.19","20,172.84"
"2020/06/04","22,885.14","22,907.92","22,501.81","22,695.74","+81.98","22,315.07","20,768.97","20,185.69"
"2020/06/03","22,649.01","22,818.87","22,462.68","22,613.76","+288.15","22,159.19","20,631.62","20,201.23"
"2020/06/02","22,175.52","22,401.79","22,118.40","22,325.61","+263.22","21,920.28","20,504.24","20,215.53"
"2020/06/01","21,910.89","22,161.39","21,898.99","22,062.39","+184.50","21,709.39","20,376.74","20,235.56"
"2020/05/29","21,807.63","21,955.44","21,710.80","21,877.89","-38.42","21,445.25","20,265.47","20,259.71"
"2020/05/28","21,612.90","21,926.29","21,580.50","21,916.31","+497.08","21,147.30","20,177.12","20,278.93"
"2020/05/27","21,249.31","21,475.68","21,142.72","21,419.23","+148.06","20,874.50","20,096.36","20,294.51"
"2020/05/26","20,927.96","21,328.34","20,918.11","21,271.17","+529.52","20,709.68","20,011.20","20,315.21"
"2020/05/25","20,653.41","20,741.65","20,584.06","20,741.65","+353.49","20,542.14","19,942.36","20,341.00"
"2020/05/22","20,583.95","20,615.12","20,334.99","20,388.16","-164.15","20,420.56","19,898.24","20,370.82"
"2020/05/21","20,692.59","20,734.91","20,503.87","20,552.31","-42.84","20,350.42","19,844.45","20,410.70"
"2020/05/20","20,454.49","20,684.46","20,454.03","20,595.15","+161.70","20,222.91","19,802.30","20,446.21"
"2020/05/19","20,469.52","20,659.46","20,433.45","20,433.45","+299.72","20,157.29","19,752.33","20,482.86"
"2020/05/18","20,097.62","20,197.59","19,999.10","20,133.73","+96.26","20,143.90","19,709.12","20,528.10"
"2020/05/15","20,149.79","20,198.25","19,832.88","20,037.47","+122.69","20,195.28","19,661.77","20,576.93"
"2020/05/14","20,140.49","20,185.00","19,902.93","19,914.78","-352.27","20,223.61","19,603.33","20,630.18"
"2020/05/13","20,140.92","20,329.89","20,056.46","20,267.05","-99.43","20,175.61","19,519.54","20,682.84"
"2020/05/12","20,413.23","20,457.37","20,293.97","20,366.48","-24.18","20,046.07","19,421.61","20,733.73"
"2020/05/11","20,333.73","20,534.88","20,285.04","20,390.66","+211.57","20,011.51","19,329.57","20,782.73"
"2020/05/08","19,972.09","20,179.09","19,894.58","20,179.09","+504.32","19,887.61","19,270.62","20,829.96"
"2020/05/07","19,468.52","19,720.87","19,448.93","19,674.77","+55.42","19,808.44","19,226.86","20,879.79"
"2020/05/01","19,991.97","20,000.25","19,551.73","19,619.35","-574.34","19,725.89","19,215.44","20,937.80"
"2020/04/30","20,105.68","20,365.89","20,084.83","20,193.69","+422.50","19,687.90","19,177.25","20,994.21"
"2020/04/28","19,776.18","19,841.78","19,638.48","19,771.19","-12.03","19,476.76","19,151.37","21,041.50"
"2020/04/27","19,410.84","19,819.06","19,410.18","19,783.22","+521.22","19,378.67","19,084.22","21,087.28"
"2020/04/24","19,331.86","19,352.24","19,175.38","19,262.00","-167.44","19,355.85","18,968.40","21,137.84"
"2020/04/23","19,313.04","19,429.44","19,221.54","19,429.44","+291.49","19,482.91","18,860.03","21,190.42"
"2020/04/22","19,109.18","19,137.95","18,858.25","19,137.95","-142.83","19,455.06","18,751.92","21,246.78"
"2020/04/21","19,479.83","19,529.06","19,193.22","19,280.78","-388.34","19,537.49","18,666.86","21,309.44"
"2020/04/20","19,689.85","19,784.38","19,611.79","19,669.12","-228.14","19,609.09","18,575.71","21,371.36"
"2020/04/17","19,575.85","19,922.07","19,554.70","19,897.26","+607.06","19,483.95","18,486.19","21,426.21"
"2020/04/16","19,311.30","19,362.17","19,154.41","19,290.20","-259.89","19,404.20","18,432.68","21,478.66"
"2020/04/15","19,589.25","19,660.68","19,465.95","19,550.09","-88.72","19,415.31","18,437.72","21,539.07"
"2020/04/14","19,150.30","19,705.99","19,093.12","19,638.81","+595.41","19,375.94","18,450.40","21,595.96"
"2020/04/13","19,312.04","19,355.04","19,014.32","19,043.40","-455.10","19,238.21","18,452.80","21,652.30"
"2020/04/10","19,500.07","19,500.07","19,235.96","19,498.50","+152.73","19,144.79","18,521.05","21,717.52"
"2020/04/09","19,376.00","19,406.96","19,158.55","19,345.77","-7.47","18,809.13","18,594.28","21,778.42"
"2020/04/08","19,047.76","19,454.34","18,730.80","19,353.24","+403.06","18,503.72","18,664.45","21,839.84"
"2020/04/07","18,878.86","19,162.52","18,553.14","18,950.18","+373.88","18,246.16","18,733.63","21,902.11"
"2020/04/06","17,857.99","18,672.26","17,802.62","18,576.30","+756.11","18,239.52","18,829.38","21,961.77"
"2020/04/03","17,951.44","18,059.15","17,646.50","17,820.19","+1.47","18,341.26","18,932.05","22,025.97"
"2020/04/02","17,934.42","18,132.04","17,707.66","17,818.72","-246.69","18,655.10","19,097.17","22,100.51"
"2020/04/01","18,686.12","18,784.25","17,871.62","18,065.41","-851.60","18,824.28","19,281.47","22,175.33"
"2020/03/31","19,181.90","19,336.19","18,834.16","18,917.01","-167.96","19,120.52","19,463.07","22,245.85"
"2020/03/30","18,884.07","19,084.97","18,578.20","19,084.97","-304.46","18,955.59","19,641.86","22,304.30"
"2020/03/27","19,021.97","19,389.43","18,832.21","19,389.43","+724.83","18,516.15","19,817.63","22,358.30"
"2020/03/26","19,234.77","19,240.29","18,512.81","18,664.60","-882.03","17,948.83","19,978.08","22,411.50"
"2020/03/25","18,446.80","19,564.38","18,446.80","19,546.63","+1,454.28","17,561.22","20,159.25","22,476.37"
"2020/03/24","17,206.88","18,100.39","17,197.14","18,092.35","+1,204.57","17,054.20","20,318.31","22,526.33"
"2020/03/23","16,570.57","17,049.03","16,480.95","16,887.78","+334.95","16,836.14","20,542.12","22,597.22"
"2020/03/19","16,995.77","17,160.97","16,358.19","16,552.83","-173.72","16,944.80","20,819.72","22,684.56"
"2020/03/18","17,154.08","17,396.84","16,698.46","16,726.55","-284.98","17,346.16","21,112.05","22,775.50"
"2020/03/17","16,726.95","17,557.04","16,378.94","17,011.53","+9.49","17,884.06","21,390.43","22,863.05"
"2020/03/16","17,586.08","17,785.76","16,914.45","17,002.04","-429.01","18,455.18","21,663.09","22,944.40"
"2020/03/13","18,183.47","18,184.46","16,690.60","17,431.05","-1,128.58","18,994.52","21,937.95","23,024.89"
"2020/03/12","19,064.51","19,142.18","18,339.27","18,559.63","-856.43","19,658.26","22,173.49","23,101.12"
"2020/03/11","19,758.26","19,974.83","19,392.25","19,416.06","-451.06","20,212.16","22,354.49","23,164.23"
"2020/03/10","19,474.89","19,970.35","18,891.77","19,867.12","+168.36","20,548.96","22,496.72","23,217.57"
"2020/03/09","20,343.31","20,347.19","19,472.26","19,698.76","-1,050.99","20,792.08","22,630.25","23,263.38"
"2020/03/06","21,009.80","21,061.20","20,613.91","20,749.75","-579.37","21,121.14","22,761.41","23,309.29"
"2020/03/05","21,399.87","21,399.87","21,220.76","21,329.12","+229.06","21,199.79","22,866.59","23,343.56"
"2020/03/04","20,897.20","21,245.93","20,862.05","21,100.06","+17.33","21,323.61","22,942.06","23,372.77"
"2020/03/03","21,651.99","21,719.78","21,082.73","21,082.73","-261.35","21,588.83","23,031.79","23,402.53"
"2020/03/02","20,849.79","21,593.11","20,834.29","21,344.08","+201.12","21,893.37","23,141.57","23,433.31"
"2020/02/28","21,518.01","21,528.13","20,916.40","21,142.96","-805.27","22,301.90","23,239.63","23,459.80"
"2020/02/27","22,255.83","22,272.26","21,844.29","21,948.23","-477.96","22,769.14","23,355.16","23,488.61"
"2020/02/26","22,374.14","22,456.55","22,127.42","22,426.19","-179.22","23,059.63","23,431.81","23,505.99"
"2020/02/25","22,949.37","22,950.23","22,335.21","22,605.41","-781.33","23,213.16","23,498.11","23,511.65"
"2020/02/21","23,427.77","23,588.55","23,378.33","23,386.74","-92.41","23,396.72","23,555.54","23,515.94"
"2020/02/20","23,666.58","23,806.56","23,426.42","23,479.15","+78.45","23,456.89","23,577.40","23,508.69"
"2020/02/19","23,329.33","23,468.56","23,234.96","23,400.70","+206.90","23,526.61","23,594.89","23,501.96"
"2020/02/18","23,398.57","23,402.01","23,133.60","23,193.80","-329.44","23,618.71","23,619.87","23,494.85"
"2020/02/17","23,489.78","23,561.98","23,335.99","23,523.24","-164.35","23,717.15","23,646.14","23,489.59"
"2020/02/14","23,714.52","23,738.42","23,603.48","23,687.59","-140.14","23,778.09","23,654.81","23,479.29"
"2020/02/13","23,849.76","23,908.85","23,784.31","23,827.73","-33.48","23,815.29","23,635.50","23,465.13"
"2020/02/12","23,741.21","23,869.73","23,693.72","23,861.21","+175.23","23,713.66","23,625.42","23,448.08"
"2020/02/10","23,631.79","23,788.25","23,621.72","23,685.98","-142.00","23,558.34","23,599.16","23,429.83"
"2020/02/07","23,899.01","23,943.45","23,759.42","23,827.98","-45.61","23,415.53","23,597.99","23,413.38"
"2020/02/06","23,641.10","23,995.37","23,625.13","23,873.59","+554.03","23,290.97","23,598.38","23,395.31"
"2020/02/05","23,351.47","23,414.69","23,241.64","23,319.56","+234.97","23,111.80","23,600.43","23,373.09"
"2020/02/04","22,881.13","23,118.13","22,854.45","23,084.59","+112.65","23,123.77","23,618.96","23,352.81"
"2020/02/03","22,874.27","23,023.73","22,775.92","22,971.94","-233.24","23,149.99","23,648.80","23,332.38"
"2020/01/31","23,148.92","23,421.59","23,139.98","23,205.18","+227.43","23,224.31","23,682.77","23,312.17"
"2020/01/30","23,284.58","23,318.57","22,892.95","22,977.75","-401.65","23,348.71","23,707.23","23,290.61"
"2020/01/29","23,309.32","23,392.61","23,214.28","23,379.40","+163.69","23,512.24","23,742.71","23,269.24"
"2020/01/28","23,126.93","23,243.36","23,115.15","23,215.71","-127.80","23,642.63","23,764.91","23,242.98"
"2020/01/27","23,427.90","23,463.89","23,317.32","23,343.51","-483.67","23,772.40","23,798.93","23,218.00"
"2020/01/24","23,850.12","23,869.38","23,755.32","23,827.18","+31.74","23,920.40","23,823.28","23,197.13"
"2020/01/23","23,843.51","23,910.01","23,779.23","23,795.44","-235.91","23,963.22","23,831.12","23,171.24"
"2020/01/22","23,835.49","24,040.87","23,831.10","24,031.35","+166.79","23,990.76","23,816.29","23,144.05"
"2020/01/21","24,072.81","24,081.75","23,843.48","23,864.56","-218.95","23,967.80","23,790.71","23,115.35"
"2020/01/20","24,080.68","24,108.11","24,061.67","24,083.51","+42.25","23,999.93","23,772.54","23,091.13"
"2020/01/17","24,103.45","24,115.95","24,013.75","24,041.26","+108.13","23,953.34","23,746.43","23,063.62"
"2020/01/16","23,960.20","23,975.38","23,905.38","23,933.13","+16.55","23,893.06","23,718.95","23,037.72"
"2020/01/15","23,923.48","23,997.39","23,875.82","23,916.58","-108.59","23,747.39","23,693.63","23,013.00"
"2020/01/14","23,969.04","24,059.86","23,951.66","24,025.17","+174.60","23,679.21","23,662.38","22,988.04"
"2020/01/10","23,813.28","23,903.29","23,761.08","23,850.57","+110.70","23,515.15","23,636.56","22,960.51"
"2020/01/09","23,530.29","23,767.09","23,506.15","23,739.87","+535.11","23,476.36","23,623.72","22,935.85"
"2020/01/08","23,217.49","23,303.21","22,951.18","23,204.76","-370.96","23,495.93","23,605.88","22,912.50"
"2020/01/07","23,320.12","23,577.44","23,299.92","23,575.72","+370.86","23,639.96","23,614.06","22,893.23"
"2020/01/06","23,319.76","23,365.36","23,148.53","23,204.86","-451.76","23,681.39","23,608.54","22,866.86"
"2019/12/30","23,770.93","23,782.49","23,656.62","23,656.62","-181.10","23,806.54","23,615.28","22,842.69"
"2019/12/27","23,953.75","23,967.18","23,837.72","23,837.72","-87.20","23,839.44","23,600.72","22,811.51"
"2019/12/26","23,787.70","23,931.51","23,775.40","23,924.92","+142.05","23,835.22","23,571.73","22,776.34"
"2019/12/25","23,813.59","23,824.85","23,782.87","23,782.87","-47.71","23,823.20","23,536.28","22,738.48"
"2019/12/24","23,839.18","23,853.56","23,796.35","23,830.58","+9.47","23,853.52","23,510.90","22,696.70"
"2019/12/23","23,921.29","23,923.09","23,810.82","23,821.11","+4.48","23,900.62","23,489.39","22,653.96"
